activity_id,customer_id,activity_timestamp,activity_type,device_id,ip_address
A00133597,C05652,2026-04-20 23:41:03,Add to Cart,D008748,IP006837
A00133598,C07766,2025-04-13 10:47:34,Product View,D007954,IP002671
A00133599,C05054,2025-12-09 22:59:50,Checkout,D009232,IP006679
A00133600,C07726,2025-12-19 19:14:48,Wishlist,D003844,IP000378
A00133601,C04104,2025-02-02 19:11:41,Login,D008800,IP006369
A00133602,C00010,2026-04-27 03:21:45,Product View,D002863,IP005070
A00133603,C01780,2026-05-16 07:40:50,Add to Cart,D006667,IP000425
A00133604,C00647,2026-07-12 06:55:31,Wishlist,D005266,IP000068
A00133605,C05067,2025-04-29 05:18:03,Login,D004042,IP000756
A00133606,C02525,2026-02-27 23:01:45,Login,D003611,IP001444
A00133607,C02044,2026-07-05 02:58:54,Login,D000690,IP004302
A00133608,C06298,2025-05-02 23:52:29,Product View,D007376,IP005286
A00133609,C03372,2026-08-28 01:49:56,Login,D002262,IP002847
A00133610,C06411,2025-10-28 08:01:05,Product View,D000968,IP002792
A00133611,C00444,2025-09-23 19:02:55,Search,D005319,IP004387
A00133612,C02340,2026-06-18 02:40:14,Product View,D005538,IP006104
A00133613,C07376,2025-05-09 05:26:03,Search,D009300,IP006678
A00133614,C05976,2026-06-30 00:30:05,Add to Cart,D002089,IP002772
A00133615,C05277,2025-07-22 09:52:44,Login,D001257,IP004608
A00133616,C00891,2025-03-03 07:54:18,Checkout,D008879,IP005669
A00133617,C07010,2025-03-23 18:22:51,Login,D002845,IP006329
A00133618,C04052,2025-01-22 10:39:38,Checkout,D007955,IP005067
A00133619,C01109,2026-08-31 04:34:59,Add to Cart,D008645,IP005874
A00133620,C07421,2025-07-27 07:39:57,Checkout,D006637,IP006036
A00133621,C01464,2026-06-04 17:24:31,Login,D000405,IP003883
A00133622,C06857,2026-04-13 08:40:00,Product View,D000943,IP006352
A00133623,C02664,2026-02-08 16:37:48,Search,D003502,IP005144
A00133624,C07613,2025-10-05 22:18:13,Product View,D008326,IP002920
A00133625,C03781,2025-01-10 12:07:27,Product View,D002749,IP006903
A00133626,C04238,2026-06-28 11:43:48,Wishlist,D009872,IP003087
A00133627,C05048,2025-08-09 06:31:51,Search,D000064,IP001819
A00133628,C02193,2025-09-30 03:57:49,Search,D001996,IP004851
A00133629,C07479,2025-07-11 08:22:12,Login,D006334,IP006282
A00133630,C04428,2026-07-07 23:39:59,Add to Cart,D008299,IP001732
A00133631,C03601,2025-02-08 10:14:15,Product View,D003334,IP001760
A00133632,C00580,2025-04-06 07:37:07,Login,D001618,IP004746
A00133633,C05872,2026-06-02 07:17:27,Login,D003504,IP001842
A00133634,C01263,2025-01-17 19:16:34,Search,D008306,IP000813
A00133635,C05851,2025-11-25 06:34:45,Add to Cart,D008379,IP000687
A00133636,C02692,2025-04-07 14:37:17,Wishlist,D003629,IP005266
A00133637,C06828,2026-03-10 21:32:51,Login,D009229,IP004168
A00133638,C01865,2025-04-13 18:46:46,Search,D002289,IP005003
A00133639,C00892,2025-03-12 17:07:51,Login,D002145,IP006295
A00133640,C00611,2026-01-24 16:54:42,Add to Cart,D001995,IP003056
A00133641,C03662,2026-07-01 10:48:03,Login,D007151,IP003675
A00133642,C00138,2025-01-31 14:29:03,Wishlist,D000905,IP005835
A00133643,C04458,2026-05-11 05:44:58,Product View,D002944,IP001160
A00133644,C01195,2025-01-09 20:48:39,Login,D008832,IP000238
A00133645,C04953,2025-02-08 08:32:34,Wishlist,D005057,IP004923
A00133646,C02073,2026-02-28 05:19:26,Product View,D002226,IP001858
A00133647,C02531,2025-07-31 03:40:32,Login,D003047,IP001268
A00133648,C02444,2025-07-08 08:31:07,Login,D000627,IP003821
A00133649,C04409,2025-12-30 20:49:01,Login,D000984,IP006928
A00133650,C02564,2025-06-02 14:15:03,Product View,D005650,IP003787
A00133651,C00211,2025-06-03 03:32:10,Wishlist,D005865,IP003311
A00133652,C07084,2025-02-06 20:41:43,Add to Cart,D007116,IP002888
A00133653,C03456,2025-10-11 04:44:54,Login,D009566,IP003095
A00133654,C04735,2026-08-29 14:46:49,Product View,D004595,IP004862
A00133655,C00738,2025-05-11 08:39:44,Search,D002010,IP003267
A00133656,C03816,2026-04-09 14:46:40,Wishlist,D003525,IP003835
A00133657,C06738,2026-03-01 05:59:58,Login,D004555,IP002988
A00133658,C00256,2025-05-03 23:21:06,Product View,D000483,IP002379
A00133659,C07653,2025-10-30 10:19:43,Login,D009245,IP004240
A00133660,C02353,2025-11-05 16:34:52,Wishlist,D008222,IP001414
A00133661,C06208,2026-03-15 22:04:44,Search,D003016,IP001199
A00133662,C01859,2025-02-05 07:37:10,Search,D002244,IP006962
A00133663,C04413,2025-04-10 08:32:50,Login,D005747,IP002824
A00133664,C02204,2026-06-02 15:52:24,Search,D000085,IP001027
A00133665,C06233,2026-03-18 16:45:36,Product View,D005709,IP001695
A00133666,C06339,2025-06-27 10:58:56,Checkout,D005394,IP002679
A00133667,C00519,2026-05-26 00:12:08,Product View,D008002,IP006777
A00133668,C00405,2025-01-04 02:03:51,Product View,D000789,IP002753
A00133669,C02751,2025-02-05 22:23:29,Search,D001362,IP001184
A00133670,C04876,2025-06-09 18:55:38,Checkout,D005600,IP005629
A00133671,C02931,2026-05-16 01:25:01,Search,D001487,IP004705
A00133672,C06782,2025-08-22 03:56:51,Product View,D005136,IP001333
A00133673,C02768,2026-05-19 15:02:03,Wishlist,D008234,IP002787
A00133674,C04453,2025-01-24 16:47:32,Search,D001423,IP002033
A00133675,C06673,2025-02-24 10:30:03,Login,D000441,IP004114
A00133676,C04905,2025-12-19 16:47:17,Wishlist,D002306,IP001300
A00133677,C02846,2025-01-04 10:14:27,Wishlist,D002576,IP000260
A00133678,C07357,2025-02-01 16:35:19,Wishlist,D000465,IP004350
A00133679,C03461,2026-06-20 16:24:37,Search,D006851,IP003146
A00133680,C04807,2025-07-28 15:15:33,Login,D008847,IP006932
A00133681,C06528,2026-01-01 01:04:58,Login,D001554,IP006863
A00133682,C00883,2025-11-03 19:26:13,Search,D009782,IP005169
A00133683,C06089,2026-08-26 10:55:55,Search,D007041,IP003888
A00133684,C06539,2026-04-26 04:01:37,Product View,D003135,IP001927
A00133685,C01345,2025-01-30 03:56:27,Add to Cart,D002209,IP001839
A00133686,C06847,2026-08-26 22:29:10,Wishlist,D006055,IP000870
A00133687,C00461,2026-01-28 10:26:20,Product View,D007032,IP003262
A00133688,C07805,2026-04-21 15:37:27,Product View,D003778,IP005089
A00133689,C03643,2025-05-31 07:46:48,Checkout,D007311,IP002458
A00133690,C02280,2026-01-16 05:16:25,Search,D000771,IP002128
A00133691,C06558,2026-03-26 02:56:16,Add to Cart,D000458,IP004280
A00133692,C01610,2025-04-14 14:04:57,Product View,D005188,IP001032
A00133693,C00010,2025-12-19 03:48:01,Login,D002863,IP005070
A00133694,C02511,2026-05-08 02:11:49,Product View,D009604,IP005143
A00133695,C00424,2026-07-16 20:23:58,Product View,D006979,IP006688
A00133696,C05098,2025-09-22 06:09:31,Search,D004462,IP004657
A00133697,C06897,2025-05-09 09:00:09,Login,D009902,IP002632
A00133698,C01236,2025-03-11 09:17:12,Search,D009127,IP001634
A00133699,C02337,2026-06-29 16:07:53,Product View,D004570,IP001635
A00133700,C06876,2026-08-06 16:09:10,Product View,D005238,IP002329
A00133701,C03424,2025-08-01 08:49:48,Search,D000181,IP000279
A00133702,C02520,2025-01-25 22:39:42,Checkout,D009522,IP001900
A00133703,C06641,2026-02-26 01:08:51,Product View,D007305,IP005920
A00133704,C06134,2026-01-15 13:59:46,Search,D009330,IP001836
A00133705,C07949,2025-01-07 02:49:44,Search,D002765,IP005266
A00133706,C03202,2025-06-19 12:37:28,Product View,D001641,IP003649
A00133707,C02389,2025-08-21 21:49:55,Product View,D003938,IP004808
A00133708,C06277,2025-02-02 01:45:13,Product View,D001519,IP005481
A00133709,C01555,2025-04-13 00:40:59,Login,D007743,IP003958
A00133710,C07041,2025-01-21 10:19:07,Product View,D008100,IP005829
A00133711,C00562,2026-08-06 06:04:29,Add to Cart,D007301,IP004004
A00133712,C02781,2026-07-10 09:27:19,Product View,D009055,IP004805
A00133713,C00799,2025-07-20 04:26:25,Checkout,D002891,IP006596
A00133714,C02244,2026-07-31 07:06:09,Product View,D009056,IP001143
A00133715,C03231,2026-02-26 08:00:31,Product View,D008950,IP005881
A00133716,C07769,2026-08-06 01:45:50,Product View,D005973,IP003210
A00133717,C02883,2026-08-07 09:26:20,Checkout,D006320,IP004703
A00133718,C01508,2026-04-01 15:48:32,Login,D002691,IP003394
A00133719,C07682,2026-01-14 01:39:00,Product View,D007408,IP004538
A00133720,C02759,2026-01-30 04:46:33,Wishlist,D001433,IP001313
A00133721,C05240,2025-09-25 04:37:16,Search,D004647,IP000215
A00133722,C03533,2026-01-05 16:23:27,Wishlist,D008111,IP003958
A00133723,C00010,2025-11-08 00:20:20,Search,D002863,IP005070
A00133724,C02220,2025-08-14 22:01:41,Add to Cart,D005541,IP005066
A00133725,C00677,2025-08-09 17:59:52,Login,D009550,IP002967
A00133726,C03948,2025-09-01 02:53:15,Login,D002997,IP006081
A00133727,C00930,2025-09-29 14:19:20,Product View,D005061,IP002722
A00133728,C01797,2025-03-07 10:27:03,Login,D001751,IP003258
A00133729,C05099,2026-03-19 07:19:29,Login,D001192,IP001679
A00133730,C03955,2025-11-13 15:38:48,Search,D008225,IP005664
A00133731,C07376,2026-06-26 19:12:33,Login,D009300,IP006678
A00133732,C02428,2025-12-14 21:28:09,Add to Cart,D004320,IP006031
A00133733,C00981,2025-09-28 20:38:10,Login,D002400,IP005791
A00133734,C03910,2026-02-21 07:17:54,Search,D005409,IP005275
A00133735,C02834,2025-11-22 04:25:21,Product View,D009567,IP001161
A00133736,C04708,2025-10-21 07:51:35,Search,D002389,IP002817
A00133737,C00174,2025-07-08 02:21:02,Login,D003740,IP002705
A00133738,C02235,2025-06-18 08:19:05,Wishlist,D007794,IP004912
A00133739,C06098,2025-10-03 16:08:20,Add to Cart,D004982,IP005616
A00133740,C07655,2026-05-17 06:18:56,Add to Cart,D006688,IP002411
A00133741,C04520,2025-04-13 11:34:15,Search,D002577,IP006671
A00133742,C07892,2026-07-17 05:59:34,Product View,D007181,IP004730
A00133743,C06244,2025-06-24 07:45:19,Checkout,D002644,IP004867
A00133744,C03549,2026-03-10 16:00:22,Wishlist,D006046,IP004607
A00133745,C04259,2025-12-31 13:12:33,Add to Cart,D001861,IP002982
A00133746,C02581,2025-08-23 01:31:57,Product View,D004634,IP000419
A00133747,C01430,2026-05-09 14:04:03,Search,D002087,IP004811
A00133748,C02015,2025-06-08 06:16:11,Search,D002794,IP005033
A00133749,C03720,2025-06-22 21:21:10,Search,D007811,IP002601
A00133750,C00593,2025-12-05 06:17:56,Add to Cart,D009276,IP006225
A00133751,C02157,2025-11-29 07:19:47,Add to Cart,D001665,IP002381
A00133752,C04637,2025-08-07 17:41:44,Wishlist,D006753,IP006510
A00133753,C00481,2025-10-03 04:56:16,Product View,D009560,IP003969
A00133754,C01348,2026-01-15 15:12:50,Login,D009215,IP000089
A00133755,C04408,2025-10-21 22:33:10,Add to Cart,D003720,IP006335
A00133756,C06096,2025-02-11 23:02:19,Product View,D009719,IP001674
A00133757,C00698,2026-06-09 18:26:48,Product View,D005422,IP004092
A00133758,C04370,2026-02-11 12:12:23,Wishlist,D004147,IP002344
A00133759,C01961,2026-06-22 06:36:46,Product View,D002780,IP006605
A00133760,C01518,2025-11-02 00:46:05,Product View,D006592,IP001706
A00133761,C05451,2025-08-04 16:30:50,Login,D004667,IP000597
A00133762,C02891,2026-03-20 05:12:58,Checkout,D006737,IP004634
A00133763,C01451,2025-01-14 08:03:18,Checkout,D006041,IP002717
A00133764,C00542,2025-06-29 10:34:54,Product View,D004594,IP004852
A00133765,C01419,2025-01-13 10:35:49,Search,D003136,IP006339
A00133766,C02423,2025-07-17 22:36:10,Checkout,D009460,IP001704
A00133767,C03511,2026-05-11 14:18:07,Product View,D004015,IP005048
A00133768,C04195,2025-09-06 08:42:55,Search,D003109,IP000509
A00133769,C01864,2025-07-06 13:42:56,Search,D000374,IP006360
A00133770,C03266,2026-07-31 01:31:19,Product View,D005971,IP005336
A00133771,C05987,2025-05-13 22:47:58,Login,D003987,IP003281
A00133772,C06429,2026-05-13 11:20:02,Login,D004882,IP004274
A00133773,C01961,2025-10-19 10:23:13,Wishlist,D002780,IP006605
A00133774,C01250,2025-10-11 13:34:09,Product View,D008764,IP003069
A00133775,C05595,2025-04-19 17:04:42,Product View,D009444,IP003763
A00133776,C01085,2026-01-04 20:32:26,Wishlist,D005022,IP005402
A00133777,C00886,2025-06-03 11:18:25,Add to Cart,D003816,IP002923
A00133778,C06404,2026-05-07 20:32:17,Wishlist,D007819,IP000448
A00133779,C05660,2025-09-09 14:58:28,Product View,D008169,IP006810
A00133780,C02115,2025-06-02 01:55:33,Product View,D003728,IP006532
A00133781,C06730,2026-08-04 15:48:58,Login,D007299,IP003071
A00133782,C00357,2026-06-10 23:55:15,Search,D009419,IP002709
A00133783,C01050,2026-01-19 08:43:17,Add to Cart,D007918,IP002564
A00133784,C00233,2026-04-01 06:38:46,Login,D007994,IP004061
A00133785,C06032,2026-03-12 09:22:20,Login,D003015,IP004829
A00133786,C06429,2025-03-05 18:00:11,Product View,D004882,IP004274
A00133787,C04365,2025-12-08 06:56:30,Search,D007923,IP002475
A00133788,C07557,2025-10-11 16:02:36,Search,D002164,IP006980
A00133789,C00782,2026-08-26 23:08:33,Checkout,D007448,IP005013
A00133790,C00835,2026-03-10 14:11:00,Login,D001385,IP005358
A00133791,C07668,2025-10-29 22:38:11,Checkout,D009815,IP000550
A00133792,C03509,2025-05-28 23:49:09,Product View,D002344,IP000668
A00133793,C01051,2026-03-13 02:08:01,Search,D001689,IP003305
A00133794,C05232,2026-06-24 09:43:10,Wishlist,D006032,IP000996
A00133795,C05283,2025-06-11 01:43:48,Search,D000681,IP006038
A00133796,C00326,2025-12-26 23:57:29,Wishlist,D004774,IP004346
A00133797,C01213,2025-02-14 05:29:54,Search,D007798,IP004202
A00133798,C00348,2026-08-08 19:12:10,Product View,D000080,IP003514
A00133799,C02970,2025-11-07 09:12:04,Login,D008010,IP002493
A00133800,C05140,2025-03-26 05:51:42,Wishlist,D003145,IP003294
A00133801,C02265,2025-11-27 18:35:21,Checkout,D001010,IP004329
A00133802,C06086,2025-09-03 18:08:00,Login,D003634,IP004431
A00133803,C04965,2026-06-07 07:12:32,Product View,D009800,IP002403
A00133804,C04158,2025-10-08 00:19:51,Login,D002308,IP005527
A00133805,C00150,2025-12-21 07:57:41,Login,D001015,IP003629
A00133806,C02254,2025-12-05 10:21:33,Product View,D002924,IP005373
A00133807,C04540,2026-03-13 02:06:13,Product View,D005324,IP000207
A00133808,C01582,2025-03-08 17:24:50,Add to Cart,D008325,IP005256
A00133809,C05817,2025-02-12 13:19:23,Wishlist,D004787,IP003003
A00133810,C03891,2025-04-24 20:55:50,Checkout,D001081,IP004174
A00133811,C03159,2026-07-04 05:28:58,Login,D009807,IP000474
A00133812,C05748,2025-11-25 02:13:38,Product View,D007605,IP005985
A00133813,C06765,2025-08-03 22:16:46,Checkout,D005569,IP003961
A00133814,C01604,2025-02-08 05:21:49,Wishlist,D003690,IP006351
A00133815,C01533,2025-08-29 10:30:37,Wishlist,D000013,IP005138
A00133816,C01706,2025-06-20 05:51:26,Product View,D007467,IP000396
A00133817,C05241,2025-07-16 03:21:29,Add to Cart,D001219,IP000085
A00133818,C06121,2026-04-22 23:46:37,Product View,D002994,IP003774
A00133819,C02465,2025-07-24 21:38:57,Product View,D009238,IP001336
A00133820,C03859,2025-11-18 03:57:17,Login,D009523,IP004669
A00133821,C06671,2025-12-02 10:29:02,Product View,D000526,IP004925
A00133822,C02931,2025-02-07 06:56:34,Checkout,D001487,IP004705
A00133823,C02685,2025-08-02 02:18:55,Wishlist,D006824,IP004002
A00133824,C02535,2026-08-04 09:50:58,Search,D004347,IP001999
A00133825,C05354,2025-03-22 19:09:53,Add to Cart,D009004,IP003798
A00133826,C02504,2025-11-10 02:47:27,Product View,D008307,IP004540
A00133827,C05946,2025-04-13 04:04:34,Product View,D002006,IP002567
A00133828,C07114,2026-03-09 06:28:07,Search,D009171,IP002369
A00133829,C01284,2025-07-26 00:12:39,Product View,D007770,IP004516
A00133830,C03873,2025-07-19 15:19:02,Wishlist,D009593,IP003607
A00133831,C06256,2025-02-28 10:31:54,Search,D006435,IP005911
A00133832,C05704,2025-11-19 13:53:17,Wishlist,D003422,IP003441
A00133833,C07553,2025-02-03 08:48:50,Checkout,D007185,IP002873
A00133834,C02198,2026-06-15 16:54:11,Add to Cart,D000360,IP001415
A00133835,C06543,2025-06-10 18:40:57,Login,D005272,IP001020
A00133836,C04571,2025-07-10 05:24:04,Search,D007059,IP004621
A00133837,C02277,2025-02-21 01:44:43,Login,D001546,IP003945
A00133838,C04101,2025-11-13 06:33:03,Add to Cart,D003654,IP001017
A00133839,C04573,2026-03-21 19:00:52,Add to Cart,D007521,IP002821
A00133840,C04184,2026-01-16 06:14:25,Product View,D000975,IP004792
A00133841,C01630,2025-10-17 16:50:33,Login,D001720,IP000327
A00133842,C02606,2025-02-27 11:16:47,Checkout,D005240,IP000213
A00133843,C02862,2025-10-16 17:15:53,Product View,D009156,IP000219
A00133844,C06916,2025-12-25 12:50:17,Product View,D000772,IP003666
A00133845,C05933,2025-07-29 22:42:14,Search,D000945,IP001227
A00133846,C02654,2025-05-04 00:03:31,Checkout,D002706,IP006236
A00133847,C07380,2025-01-05 06:35:38,Search,D002091,IP002972
A00133848,C01752,2025-12-13 22:42:06,Search,D001691,IP003294
A00133849,C00664,2025-07-20 08:43:12,Product View,D003188,IP004551
A00133850,C04579,2025-12-14 07:41:41,Login,D009983,IP006394
A00133851,C03512,2025-12-22 05:13:37,Add to Cart,D000657,IP001141
A00133852,C05766,2025-03-28 01:24:06,Login,D006633,IP004649
A00133853,C04463,2025-06-12 05:13:52,Search,D000696,IP003888
A00133854,C04859,2025-08-11 19:19:01,Search,D008975,IP003054
A00133855,C07833,2026-03-31 15:51:44,Checkout,D009543,IP004631
A00133856,C06244,2026-06-19 14:20:34,Product View,D002644,IP004867
A00133857,C05364,2025-12-21 22:41:39,Search,D007950,IP004784
A00133858,C07279,2026-05-23 23:19:36,Product View,D003349,IP003563
A00133859,C05067,2025-12-19 17:14:22,Wishlist,D004042,IP000756
A00133860,C00053,2025-02-25 01:48:51,Search,D005292,IP003588
A00133861,C02834,2025-05-15 22:37:42,Add to Cart,D009567,IP001161
A00133862,C01273,2025-10-10 00:44:23,Checkout,D001245,IP001937
A00133863,C05217,2025-11-02 19:55:17,Search,D009502,IP003326
A00133864,C05808,2026-02-12 01:36:01,Add to Cart,D007225,IP006387
A00133865,C01746,2025-04-03 16:19:28,Login,D004321,IP002400
A00133866,C05817,2025-04-13 09:56:29,Add to Cart,D004787,IP003003
A00133867,C02434,2025-04-20 12:21:42,Search,D007112,IP005987
A00133868,C05915,2025-02-02 14:58:00,Search,D004150,IP005401
A00133869,C03971,2025-07-19 03:09:17,Search,D008896,IP004381
A00133870,C01546,2026-03-22 20:09:22,Login,D003026,IP006284
A00133871,C06694,2025-11-07 07:12:54,Search,D001452,IP001319
A00133872,C07946,2025-03-11 05:57:05,Product View,D008660,IP000892
A00133873,C05537,2025-07-29 21:39:41,Add to Cart,D003707,IP002008
A00133874,C00272,2025-11-07 07:49:39,Add to Cart,D006671,IP005285
A00133875,C01162,2026-02-06 15:04:47,Product View,D003167,IP003841
A00133876,C03991,2025-12-02 13:51:29,Checkout,D005339,IP006249
A00133877,C06680,2026-02-17 04:03:31,Checkout,D009985,IP002596
A00133878,C01598,2025-06-23 17:27:07,Search,D003808,IP003649
A00133879,C03158,2026-04-08 12:40:57,Product View,D009918,IP005391
A00133880,C02535,2025-12-24 08:29:36,Login,D004347,IP001999
A00133881,C06991,2026-02-22 20:42:53,Search,D001611,IP006002
A00133882,C01004,2026-06-14 03:48:19,Search,D002401,IP001223
A00133883,C06246,2025-03-21 04:09:47,Login,D008691,IP001162
A00133884,C03397,2026-07-23 07:02:45,Search,D009659,IP000501
A00133885,C07197,2026-03-20 02:44:25,Login,D000766,IP002245
A00133886,C05482,2026-05-07 22:56:11,Login,D008276,IP005027
A00133887,C03047,2025-01-17 20:26:07,Product View,D002255,IP000385
A00133888,C01306,2026-05-07 23:08:21,Login,D003509,IP003958
A00133889,C05776,2025-10-10 17:10:57,Product View,D003599,IP001981
A00133890,C05898,2025-07-15 14:13:00,Login,D006426,IP005039
A00133891,C04753,2026-01-14 23:51:11,Search,D001382,IP001335
A00133892,C01131,2025-07-02 17:07:52,Add to Cart,D005589,IP004690
A00133893,C02621,2026-08-18 21:38:39,Product View,D006349,IP001975
A00133894,C06885,2025-09-08 11:51:36,Login,D009197,IP001051
A00133895,C00264,2026-07-24 20:58:44,Add to Cart,D002664,IP003894
A00133896,C03773,2025-08-18 12:13:05,Checkout,D000454,IP004532
A00133897,C06813,2025-12-25 21:08:56,Checkout,D001058,IP002067
A00133898,C05267,2025-07-13 22:54:43,Product View,D002763,IP003609
A00133899,C03104,2025-06-09 05:40:51,Add to Cart,D008035,IP003190
A00133900,C06666,2025-02-28 23:49:00,Product View,D007659,IP006408
A00133901,C02713,2025-07-22 06:49:55,Checkout,D001604,IP006577
A00133902,C05935,2025-09-18 17:56:14,Add to Cart,D005274,IP001231
A00133903,C03202,2025-05-04 02:43:08,Product View,D001641,IP003649
A00133904,C02963,2025-01-22 16:56:50,Login,D006042,IP006306
A00133905,C02756,2026-07-18 21:24:11,Search,D001799,IP000810
A00133906,C06127,2025-07-04 13:31:51,Checkout,D004301,IP000681
A00133907,C02429,2026-05-21 02:21:39,Login,D008326,IP003062
A00133908,C07963,2026-04-20 01:42:26,Login,D009174,IP001211
A00133909,C04431,2025-04-04 07:52:38,Login,D007522,IP000330
A00133910,C05850,2025-09-19 10:49:36,Product View,D004028,IP005527
A00133911,C01410,2025-07-25 10:02:07,Add to Cart,D005800,IP000673
