return_id,order_id,customer_id,return_date,return_reason,refund_amount
R0005352,O0037263,C03749,2026-03-07,Wrong Item,68.51
R0005353,O0028348,C04269,2025-12-24,Changed Mind,18.77
R0005354,O0019700,C01809,2026-05-24,Wrong Item,22.09
R0005355,O0014600,C05010,2026-03-29,Not as Expected,65.67
R0005356,O0035990,C06499,2025-06-05,Changed Mind,12.14
R0005357,O0022052,C05697,2025-04-01,Not as Expected,165.22
R0005358,O0017569,C00972,2025-10-05,Changed Mind,115.72
R0005359,O0027810,C07966,2025-09-11,Damaged,53.06
R0005360,O0005943,C02011,2026-01-01,Not as Expected,94.5
R0005361,O0004427,C04006,2025-08-21,Wrong Item,38.35
R0005362,O0052326,C03289,2026-08-25,Damaged,61.46
R0005363,O0005235,C05300,2025-08-03,Damaged,127.98
R0005364,O0009363,C07424,2025-05-05,Changed Mind,176.61
R0005365,O0038240,C03156,2026-03-08,Damaged,175.51
R0005366,O0021890,C04489,2026-03-22,Damaged,233.36
R0005367,O0044735,C05338,2025-08-07,Damaged,67.5
R0005368,O0028285,C06650,2026-04-17,Wrong Item,183.18
R0005369,O0022164,C07837,2025-11-13,Not as Expected,155.19
R0005370,O0021512,C02062,2025-10-02,Changed Mind,36.43
R0005371,O0052916,C04904,2026-04-08,Damaged,139.5
R0005372,O0055433,C05929,2025-12-02,Wrong Item,1062.3
R0005373,O0026506,C06803,2025-08-03,Wrong Item,84.55
R0005374,O0034696,C04016,2025-02-12,Damaged,60.05
R0005375,O0039290,C02091,2026-07-15,Wrong Item,131.38
R0005376,O0028530,C03584,2026-05-22,Not as Expected,62.87
R0005377,O0057528,C03793,2025-12-24,Damaged,19.69
R0005378,O0050516,C07424,2026-05-04,Late Delivery,25.61
R0005379,O0036455,C03288,2025-02-12,Damaged,48.09
R0005380,O0017107,C00976,2025-03-11,Not as Expected,63.14
R0005381,O0018199,C02911,2026-01-18,Wrong Item,19.26
R0005382,O0010515,C00954,2026-04-07,Wrong Item,7.11
R0005383,O0017536,C01092,2025-02-18,Changed Mind,135.33
R0005384,O0021372,C01897,2025-04-25,Not as Expected,3235.05
R0005385,O0007467,C00968,2025-09-12,Changed Mind,36.52
R0005386,O0001431,C05091,2025-11-08,Not as Expected,17.39
R0005387,O0058804,C01924,2026-06-30,Not as Expected,85.52
R0005388,O0046405,C02068,2025-02-06,Not as Expected,193.35
R0005389,O0039117,C07061,2025-07-14,Wrong Item,8.69
R0005390,O0024923,C03295,2025-09-05,Not as Expected,27.32
R0005391,O0004723,C03811,2026-03-15,Wrong Item,54.33
R0005392,O0055830,C05185,2025-08-30,Damaged,75.49
R0005393,O0045379,C06529,2025-12-06,Changed Mind,69.25
R0005394,O0034509,C00382,2026-07-21,Late Delivery,5.04
R0005395,O0041051,C06189,2026-09-13,Changed Mind,267.86
R0005396,O0003051,C03051,2026-01-24,Late Delivery,16.79
R0005397,O0055390,C02871,2025-11-05,Wrong Item,66.73
R0005398,O0008443,C01948,2026-08-26,Changed Mind,41.08
R0005399,O0004495,C01642,2026-06-25,Wrong Item,31.27
R0005400,O0058960,C06480,2025-02-18,Changed Mind,81.1
R0005401,O0036775,C03675,2025-07-09,Damaged,23.37
R0005402,O0021204,C01478,2026-06-02,Damaged,115.75
R0005403,O0029160,C03142,2025-12-02,Wrong Item,576.37
R0005404,O0005381,C01641,2025-07-04,Damaged,131.98
R0005405,O0044713,C03556,2025-10-29,Not as Expected,474.95
R0005406,O0051702,C07848,2026-04-01,Late Delivery,88.28
R0005407,O0027936,C07859,2026-03-17,Not as Expected,59.34
R0005408,O0047783,C00645,2025-11-13,Wrong Item,9.49
R0005409,O0052875,C01854,2025-10-15,Late Delivery,113.9
R0005410,O0008486,C07386,2025-12-23,Late Delivery,53.48
R0005411,O0033842,C03728,2025-06-02,Late Delivery,78.06
R0005412,O0025316,C01894,2025-02-09,Not as Expected,15.26
R0005413,O0034650,C03012,2026-09-05,Changed Mind,25.48
R0005414,O0008675,C06192,2025-04-05,Changed Mind,166.09
R0005415,O0009540,C00115,2025-05-01,Not as Expected,76.36
R0005416,O0029701,C05815,2025-01-19,Not as Expected,161.91
R0005417,O0030782,C04314,2025-11-01,Late Delivery,39.05
R0005418,O0022080,C04468,2026-04-29,Not as Expected,207.11
R0005419,O0042709,C05502,2025-06-10,Changed Mind,5.48
R0005420,O0046967,C04122,2026-02-03,Changed Mind,18.6
R0005421,O0051360,C00540,2025-10-22,Not as Expected,97.21
R0005422,O0049281,C04942,2025-10-12,Late Delivery,60.84
R0005423,O0045059,C04352,2025-04-19,Not as Expected,104.28
R0005424,O0033278,C04115,2025-11-10,Late Delivery,32.39
R0005425,O0015043,C00047,2026-07-24,Wrong Item,312.68
R0005426,O0041669,C04310,2026-08-16,Not as Expected,74.76
R0005427,O0014122,C05886,2025-05-29,Wrong Item,448.05
R0005428,O0006507,C06656,2025-07-07,Not as Expected,49.89
R0005429,O0046070,C00577,2025-08-21,Not as Expected,95.07
R0005430,O0010094,C05019,2025-11-17,Not as Expected,276.73
R0005431,O0024460,C07835,2025-02-09,Wrong Item,39.79
R0005432,O0035853,C00550,2026-01-01,Late Delivery,14.74
R0005433,O0057288,C03230,2026-09-03,Wrong Item,21.67
R0005434,O0046682,C04704,2025-11-12,Wrong Item,568.44
R0005435,O0040711,C07478,2026-03-15,Changed Mind,18.99
R0005436,O0054733,C01621,2025-06-30,Not as Expected,15.86
R0005437,O0046871,C04040,2026-07-02,Wrong Item,518.3
R0005438,O0017606,C01580,2026-05-10,Damaged,10.44
R0005439,O0030627,C03568,2025-12-06,Wrong Item,145.71
R0005440,O0025128,C05361,2025-09-30,Wrong Item,64.67
R0005441,O0027472,C04121,2026-01-23,Not as Expected,151.41
R0005442,O0003022,C02850,2026-01-18,Damaged,220.53
R0005443,O0029424,C07236,2026-06-23,Damaged,10.69
R0005444,O0008492,C03639,2026-08-28,Late Delivery,113.93
R0005445,O0033528,C02299,2025-02-08,Not as Expected,130.95
R0005446,O0031674,C06818,2025-06-06,Late Delivery,23.99
R0005447,O0046736,C02064,2025-07-22,Wrong Item,9.95
R0005448,O0024131,C07006,2026-01-30,Wrong Item,33.19
R0005449,O0055730,C04891,2025-11-03,Damaged,231.86
R0005450,O0031799,C00380,2026-06-21,Damaged,202.44
R0005451,O0053533,C05473,2025-07-20,Late Delivery,76.51
R0005452,O0056077,C02864,2025-02-25,Late Delivery,26.96
R0005453,O0002705,C05759,2025-11-19,Wrong Item,34.82
R0005454,O0045662,C01637,2026-03-10,Damaged,399.83
R0005455,O0017469,C04679,2026-06-24,Late Delivery,10.1
R0005456,O0041536,C01090,2026-05-11,Changed Mind,746.05
R0005457,O0004313,C02930,2026-05-01,Wrong Item,961.17
R0005458,O0006470,C05315,2026-05-13,Wrong Item,245.84
R0005459,O0010125,C06430,2025-04-05,Late Delivery,32.77
R0005460,O0045430,C05593,2025-04-15,Changed Mind,61.09
R0005461,O0026877,C07199,2025-05-30,Changed Mind,230.64
R0005462,O0047426,C05094,2026-05-03,Damaged,21.49
R0005463,O0041629,C02626,2026-02-17,Wrong Item,11.51
R0005464,O0001657,C05969,2025-07-08,Late Delivery,60.08
R0005465,O0005913,C03511,2025-12-15,Late Delivery,364.81
R0005466,O0057723,C05063,2025-03-07,Damaged,322.91
R0005467,O0004770,C04575,2026-04-27,Late Delivery,29.7
R0005468,O0007769,C06952,2025-09-13,Not as Expected,15.4
R0005469,O0010027,C05474,2025-02-24,Not as Expected,28.92
R0005470,O0020758,C02402,2025-05-07,Late Delivery,90.39
R0005471,O0003322,C03959,2025-09-14,Wrong Item,6.01
R0005472,O0012925,C02015,2025-01-20,Damaged,62.6
R0005473,O0031544,C06069,2025-08-30,Changed Mind,67.19
R0005474,O0001166,C01302,2025-12-07,Damaged,574.02
R0005475,O0023459,C04808,2025-12-20,Wrong Item,14.84
R0005476,O0039089,C04257,2026-03-29,Damaged,103.51
R0005477,O0041091,C06644,2026-09-17,Not as Expected,18.36
R0005478,O0019762,C07307,2026-09-02,Changed Mind,67.48
R0005479,O0032543,C00270,2025-04-21,Not as Expected,144.64
R0005480,O0046269,C01967,2026-09-10,Not as Expected,75.62
R0005481,O0028485,C07518,2025-12-03,Changed Mind,167.48
R0005482,O0005204,C04508,2025-04-18,Wrong Item,48.44
R0005483,O0002547,C00368,2025-03-18,Changed Mind,48.18
R0005484,O0054535,C01049,2025-11-04,Late Delivery,53.83
R0005485,O0004477,C05963,2025-05-25,Late Delivery,96.74
R0005486,O0022631,C01388,2025-02-18,Damaged,28.76
R0005487,O0037772,C03359,2026-05-27,Late Delivery,22.13
R0005488,O0014826,C04409,2026-02-10,Late Delivery,607.18
R0005489,O0059305,C02627,2025-08-29,Damaged,67.41
R0005490,O0042327,C05269,2025-08-18,Damaged,87.11
R0005491,O0005841,C01589,2025-08-14,Wrong Item,33.59
R0005492,O0010851,C07265,2026-05-30,Late Delivery,98.01
R0005493,O0057135,C06469,2025-08-22,Changed Mind,129.66
R0005494,O0003039,C05262,2025-09-24,Wrong Item,6.75
R0005495,O0025739,C01720,2025-06-08,Changed Mind,150.05
R0005496,O0011162,C05575,2025-11-27,Changed Mind,3.39
R0005497,O0036241,C06840,2025-04-10,Not as Expected,93.47
R0005498,O0048292,C05810,2026-03-07,Damaged,16.8
R0005499,O0046311,C04640,2025-09-09,Changed Mind,67.7
R0005500,O0029150,C01694,2025-07-27,Late Delivery,29.82
R0005501,O0000885,C05556,2025-10-02,Changed Mind,115.26
R0005502,O0031289,C05896,2026-06-28,Damaged,32.66
R0005503,O0030720,C06338,2025-10-24,Damaged,240.49
R0005504,O0024639,C04057,2026-07-04,Not as Expected,42.1
R0005505,O0003210,C07390,2026-04-20,Late Delivery,122.1
R0005506,O0029997,C02786,2026-01-25,Damaged,84.5
R0005507,O0034322,C00860,2025-02-17,Wrong Item,21.52
R0005508,O0018274,C01307,2025-12-27,Damaged,87.12
R0005509,O0029389,C04294,2026-08-29,Changed Mind,105.37
R0005510,O0038571,C02085,2026-03-17,Late Delivery,55.4
R0005511,O0031900,C05865,2026-01-25,Wrong Item,341.01
R0005512,O0013285,C06268,2025-07-09,Not as Expected,695.75
R0005513,O0007193,C01169,2026-08-25,Late Delivery,28.21
R0005514,O0014023,C03532,2025-05-09,Damaged,383.62
R0005515,O0057453,C03538,2026-04-28,Damaged,282.11
R0005516,O0043304,C06154,2025-06-03,Late Delivery,102.98
R0005517,O0037813,C06028,2025-07-26,Wrong Item,74.47
R0005518,O0040952,C00422,2026-02-05,Damaged,235.79
R0005519,O0055790,C06954,2026-02-11,Changed Mind,29.45
R0005520,O0010811,C03677,2026-04-28,Damaged,184.03
R0005521,O0023788,C02719,2025-07-24,Changed Mind,161.29
R0005522,O0022662,C07456,2026-07-30,Late Delivery,8.18
R0005523,O0049648,C06660,2026-03-10,Damaged,109.38
R0005524,O0025909,C06679,2025-06-12,Changed Mind,40.93
R0005525,O0046740,C04103,2026-06-14,Changed Mind,147.72
R0005526,O0007706,C04035,2025-05-24,Changed Mind,119.1
R0005527,O0047897,C05977,2026-04-20,Late Delivery,176.73
R0005528,O0037638,C04679,2025-10-05,Not as Expected,69.08
R0005529,O0050829,C02866,2025-05-08,Damaged,136.82
R0005530,O0016812,C04520,2026-03-18,Late Delivery,50.01
R0005531,O0043718,C03231,2025-08-12,Wrong Item,153.79
R0005532,O0058764,C02783,2026-05-24,Late Delivery,19.94
R0005533,O0042003,C00780,2026-09-21,Late Delivery,158.45
R0005534,O0023057,C04863,2026-08-03,Wrong Item,111.77
R0005535,O0026065,C01191,2025-04-30,Changed Mind,28.59
R0005536,O0048089,C03492,2025-12-19,Not as Expected,22.74
R0005537,O0028879,C01379,2025-04-12,Not as Expected,24.0
R0005538,O0010133,C03544,2025-08-21,Late Delivery,242.03
R0005539,O0012438,C00170,2025-03-12,Late Delivery,123.73
R0005540,O0043600,C07860,2026-08-29,Late Delivery,108.92
R0005541,O0055451,C02344,2025-08-03,Late Delivery,357.69
R0005542,O0018692,C01709,2025-06-29,Wrong Item,140.16
R0005543,O0032855,C04699,2025-12-25,Wrong Item,720.68
R0005544,O0003556,C01470,2025-04-14,Changed Mind,100.36
R0005545,O0009909,C00598,2026-03-26,Wrong Item,29.13
R0005546,O0040622,C00593,2025-05-08,Late Delivery,5.89
R0005547,O0014265,C03971,2025-05-29,Changed Mind,71.51
R0005548,O0022712,C06769,2025-02-15,Changed Mind,61.32
R0005549,O0054390,C06246,2025-02-07,Late Delivery,95.03
R0005550,O0056824,C03004,2025-06-21,Late Delivery,22.35
R0005551,O0025413,C03413,2026-03-10,Late Delivery,15.66
R0005552,O0034601,C06688,2026-05-05,Wrong Item,31.61
R0005553,O0001605,C04183,2025-11-07,Not as Expected,83.57
R0005554,O0002342,C04225,2026-04-24,Changed Mind,71.97
R0005555,O0051265,C01685,2025-06-09,Wrong Item,39.63
R0005556,O0052334,C04985,2026-08-14,Changed Mind,201.32
R0005557,O0015755,C07520,2025-12-07,Changed Mind,58.93
R0005558,O0044291,C04730,2025-05-01,Changed Mind,63.57
R0005559,O0035498,C02777,2025-04-02,Wrong Item,832.83
R0005560,O0040548,C03778,2025-11-25,Not as Expected,284.76
R0005561,O0021051,C01247,2025-10-09,Not as Expected,48.3
R0005562,O0013530,C05281,2026-01-08,Changed Mind,67.8
R0005563,O0057259,C01351,2026-01-15,Changed Mind,21.82
R0005564,O0054922,C02663,2025-06-15,Not as Expected,144.07
R0005565,O0040222,C02308,2026-08-08,Not as Expected,256.29
R0005566,O0057539,C02729,2025-09-28,Damaged,36.94
R0005567,O0049790,C04550,2025-12-22,Late Delivery,261.81
R0005568,O0052473,C07101,2025-02-25,Changed Mind,11.56
R0005569,O0009554,C03935,2025-09-20,Changed Mind,152.87
R0005570,O0039412,C05178,2025-11-29,Damaged,213.98
R0005571,O0018044,C02339,2025-11-18,Wrong Item,206.9
R0005572,O0028738,C06009,2025-08-24,Changed Mind,345.96
R0005573,O0045577,C02756,2025-11-22,Wrong Item,11.82
R0005574,O0030866,C05506,2026-06-04,Changed Mind,10.74
R0005575,O0059740,C03943,2026-06-11,Not as Expected,4.69
R0005576,O0009183,C03107,2025-02-26,Damaged,246.81
R0005577,O0049068,C00929,2026-07-24,Damaged,63.64
R0005578,O0044730,C06004,2025-03-26,Changed Mind,16.33
R0005579,O0003483,C05630,2025-01-20,Wrong Item,23.79
R0005580,O0041825,C00171,2025-09-24,Damaged,12.16
R0005581,O0015694,C02472,2026-03-15,Wrong Item,27.51
R0005582,O0020726,C05888,2026-07-03,Changed Mind,98.46
R0005583,O0056747,C01404,2025-05-06,Late Delivery,8.38
R0005584,O0059070,C01284,2026-03-13,Not as Expected,7.68
R0005585,O0058426,C00233,2025-12-15,Not as Expected,449.37
R0005586,O0020558,C06170,2025-05-05,Not as Expected,47.66
R0005587,O0048336,C00675,2026-06-28,Late Delivery,217.37
R0005588,O0043606,C05257,2026-03-23,Late Delivery,361.21
R0005589,O0041365,C03067,2026-07-21,Not as Expected,97.43
R0005590,O0009331,C00131,2026-09-09,Late Delivery,151.37
R0005591,O0023031,C06766,2025-05-18,Changed Mind,22.28
R0005592,O0046122,C07091,2025-06-09,Changed Mind,25.05
R0005593,O0048502,C05738,2025-10-31,Changed Mind,17.8
R0005594,O0021298,C02217,2026-01-01,Changed Mind,181.26
R0005595,O0049128,C03283,2025-09-12,Late Delivery,42.06
R0005596,O0036342,C00546,2025-04-22,Late Delivery,323.2
R0005597,O0042619,C07301,2025-05-07,Damaged,20.06
R0005598,O0034517,C02024,2025-04-03,Wrong Item,11.93
R0005599,O0036602,C07365,2025-03-31,Damaged,207.13
R0005600,O0043926,C00719,2026-09-05,Not as Expected,19.08
R0005601,O0032509,C00527,2026-08-10,Late Delivery,65.82
R0005602,O0002615,C07740,2025-11-28,Changed Mind,11.08
R0005603,O0014655,C07820,2026-06-22,Wrong Item,18.74
R0005604,O0027194,C02266,2025-05-27,Late Delivery,194.82
R0005605,O0056895,C03927,2025-07-04,Changed Mind,140.86
R0005606,O0055283,C05542,2025-07-28,Late Delivery,22.04
R0005607,O0059851,C00175,2025-08-08,Changed Mind,115.68
R0005608,O0011287,C05815,2025-07-24,Wrong Item,68.58
R0005609,O0014206,C06243,2025-09-05,Changed Mind,54.52
R0005610,O0008070,C01943,2026-03-19,Damaged,14.67
R0005611,O0018939,C01195,2026-07-21,Changed Mind,68.5
R0005612,O0013603,C06354,2025-10-21,Changed Mind,22.56
R0005613,O0045416,C03578,2026-07-14,Changed Mind,141.01
R0005614,O0018983,C02389,2025-10-06,Not as Expected,48.72
R0005615,O0056050,C04154,2025-11-07,Damaged,165.65
R0005616,O0048946,C00694,2026-08-16,Damaged,124.01
R0005617,O0002627,C00923,2025-02-16,Damaged,132.98
R0005618,O0036858,C05537,2026-08-03,Changed Mind,196.82
R0005619,O0010685,C04908,2025-04-07,Late Delivery,81.17
R0005620,O0031701,C05066,2026-02-25,Not as Expected,22.87
R0005621,O0019860,C05363,2025-03-22,Changed Mind,11.07
R0005622,O0054879,C01119,2026-08-26,Not as Expected,130.62
R0005623,O0004121,C06772,2026-05-22,Wrong Item,412.55
R0005624,O0047546,C07761,2025-05-09,Late Delivery,9.48
R0005625,O0051189,C07772,2025-08-26,Late Delivery,24.56
R0005626,O0016827,C02046,2026-02-12,Changed Mind,213.46
R0005627,O0007965,C05969,2025-12-28,Changed Mind,18.61
R0005628,O0048728,C00449,2025-12-29,Changed Mind,47.72
R0005629,O0012913,C04357,2026-09-10,Not as Expected,28.89
R0005630,O0058880,C05598,2025-12-01,Changed Mind,112.88
R0005631,O0048837,C07734,2026-08-09,Changed Mind,39.23
R0005632,O0019047,C05618,2025-08-19,Damaged,87.38
R0005633,O0042422,C01706,2025-08-01,Wrong Item,43.71
R0005634,O0000550,C06569,2025-08-06,Late Delivery,8.72
R0005635,O0046616,C02570,2026-01-03,Damaged,10.02
R0005636,O0023325,C03014,2026-01-07,Changed Mind,35.34
R0005637,O0043258,C00972,2026-02-08,Changed Mind,57.44
R0005638,O0021153,C01664,2026-09-04,Damaged,56.3
R0005639,O0031861,C07593,2025-05-08,Not as Expected,5.77
R0005640,O0013472,C01095,2025-06-24,Late Delivery,9.32
R0005641,O0003402,C05386,2025-09-02,Wrong Item,13.49
R0005642,O0024898,C06983,2025-02-09,Changed Mind,126.71
R0005643,O0008048,C05481,2025-10-13,Late Delivery,75.44
R0005644,O0022018,C06971,2026-07-02,Late Delivery,101.95
R0005645,O0052670,C03629,2025-11-15,Wrong Item,42.23
R0005646,O0020329,C01406,2025-09-09,Not as Expected,35.76
R0005647,O0047788,C03647,2026-01-07,Not as Expected,87.7
R0005648,O0016896,C06170,2025-09-19,Damaged,91.06
R0005649,O0019804,C03817,2026-04-30,Changed Mind,198.92
R0005650,O0033058,C00057,2025-07-01,Damaged,192.64
R0005651,O0043855,C05070,2026-05-10,Not as Expected,39.9
R0005652,O0053050,C01043,2025-07-14,Damaged,140.01
R0005653,O0034867,C00700,2026-01-07,Damaged,172.08
R0005654,O0056558,C00352,2026-05-17,Not as Expected,149.89
R0005655,O0039494,C02735,2026-02-09,Not as Expected,62.47
R0005656,O0010263,C07382,2026-06-20,Not as Expected,60.24
R0005657,O0042942,C03553,2026-06-26,Damaged,55.19
R0005658,O0055360,C05908,2025-04-30,Not as Expected,49.02
R0005659,O0023271,C02009,2026-05-08,Wrong Item,93.27
R0005660,O0046532,C00822,2025-09-29,Late Delivery,45.06
R0005661,O0059432,C00983,2025-05-12,Changed Mind,114.47
R0005662,O0044788,C07110,2025-10-07,Wrong Item,36.43
R0005663,O0034628,C01450,2025-09-30,Changed Mind,20.26
R0005664,O0032475,C02900,2025-11-05,Not as Expected,6.56
R0005665,O0006013,C03137,2025-05-12,Changed Mind,88.2
R0005666,O0028275,C04740,2026-09-04,Wrong Item,222.67
R0005667,O0026551,C07441,2026-02-04,Late Delivery,336.05
R0005668,O0051802,C03497,2025-12-28,Changed Mind,44.36
R0005669,O0046484,C03065,2026-07-04,Changed Mind,377.21
R0005670,O0053010,C03518,2025-12-02,Not as Expected,7.56
R0005671,O0030219,C00820,2025-07-02,Wrong Item,56.42
R0005672,O0033290,C01475,2026-08-31,Not as Expected,5.63
R0005673,O0012792,C05153,2026-04-24,Damaged,96.2
R0005674,O0021782,C02515,2026-05-12,Wrong Item,103.28
R0005675,O0028148,C07826,2025-05-23,Late Delivery,105.58
R0005676,O0036097,C03021,2025-08-09,Not as Expected,26.06
R0005677,O0008886,C01458,2025-12-27,Wrong Item,45.6
R0005678,O0003325,C06032,2026-01-21,Not as Expected,458.57
R0005679,O0058677,C07935,2026-01-29,Damaged,1313.46
R0005680,O0019772,C03361,2025-10-12,Damaged,122.81
R0005681,O0022752,C02124,2025-10-12,Not as Expected,31.38
R0005682,O0025025,C05456,2026-01-25,Late Delivery,34.74
R0005683,O0016195,C05303,2025-09-11,Late Delivery,64.75
R0005684,O0054745,C05211,2025-01-24,Not as Expected,18.38
R0005685,O0011242,C02762,2025-06-04,Changed Mind,156.77
R0005686,O0003247,C03121,2026-01-16,Late Delivery,113.05
R0005687,O0016683,C02662,2026-06-14,Not as Expected,66.12
R0005688,O0040831,C05971,2026-02-16,Not as Expected,62.57
R0005689,O0012680,C04488,2025-10-08,Not as Expected,18.32
R0005690,O0002201,C00007,2025-06-15,Damaged,14.77
R0005691,O0024003,C07201,2026-09-02,Late Delivery,82.6
R0005692,O0006672,C03101,2025-10-27,Not as Expected,409.24
R0005693,O0007549,C04927,2026-02-15,Wrong Item,18.05
R0005694,O0017477,C02334,2025-11-23,Not as Expected,269.8
R0005695,O0041489,C06480,2026-09-02,Damaged,395.48
R0005696,O0054086,C03455,2026-06-24,Wrong Item,41.39
R0005697,O0029590,C02249,2026-06-26,Late Delivery,311.4
R0005698,O0017689,C02127,2026-02-23,Late Delivery,149.52
R0005699,O0031135,C05817,2025-07-31,Late Delivery,40.7
R0005700,O0018412,C07281,2025-08-26,Late Delivery,32.37
R0005701,O0054819,C03241,2025-11-22,Wrong Item,32.88
R0005702,O0043622,C06453,2026-05-20,Changed Mind,81.79
R0005703,O0041569,C00419,2026-07-31,Changed Mind,108.74
R0005704,O0000987,C00571,2026-05-31,Changed Mind,39.34
R0005705,O0051343,C00047,2025-06-05,Wrong Item,26.73
R0005706,O0057211,C07392,2025-03-25,Changed Mind,37.33
R0005707,O0044071,C02306,2026-03-14,Not as Expected,22.08
R0005708,O0040706,C07421,2026-01-10,Changed Mind,22.67
R0005709,O0044903,C00326,2026-04-05,Wrong Item,95.91
R0005710,O0015706,C03450,2025-03-24,Changed Mind,187.93
R0005711,O0001195,C02439,2025-05-27,Late Delivery,83.81
R0005712,O0058728,C06068,2025-05-30,Wrong Item,190.95
R0005713,O0040377,C00969,2026-07-16,Wrong Item,29.98
R0005714,O0007123,C00443,2025-03-19,Changed Mind,36.41
R0005715,O0014129,C01954,2026-07-10,Changed Mind,422.25
R0005716,O0055448,C02795,2026-08-03,Wrong Item,32.33
R0005717,O0037685,C01683,2025-12-27,Changed Mind,71.06
R0005718,O0049098,C01795,2025-02-10,Late Delivery,436.02
R0005719,O0051101,C06521,2025-03-17,Damaged,178.03
R0005720,O0041704,C07669,2025-12-10,Wrong Item,86.89
R0005721,O0031968,C06839,2026-07-20,Wrong Item,103.31
R0005722,O0049057,C07739,2025-07-23,Wrong Item,52.82
R0005723,O0058000,C05393,2025-11-22,Changed Mind,22.88
R0005724,O0022640,C06268,2025-08-07,Wrong Item,81.05
R0005725,O0000041,C05490,2025-12-11,Late Delivery,24.16
R0005726,O0053759,C01114,2026-02-14,Late Delivery,18.86
R0005727,O0024388,C07618,2025-10-18,Changed Mind,132.67
R0005728,O0052644,C02982,2026-07-23,Changed Mind,77.61
R0005729,O0020843,C04593,2025-11-30,Wrong Item,48.57
R0005730,O0031446,C03546,2025-10-21,Wrong Item,122.37
R0005731,O0015161,C06600,2025-03-09,Damaged,45.81
R0005732,O0051107,C00130,2025-09-02,Late Delivery,111.28
R0005733,O0030110,C07167,2026-06-16,Damaged,3.98
